,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
3372,TRMRZHE128E07980B4,0.468,0.83,11,-4.705,0,0.04,0.0236,0.00266,0.289,0.438,105.001,1vLlqowKs0UxTvfa9tIbJt
3373,TRMQSUK128E07980B1,0.385,0.865,9,-3.228,1,0.0485,0.0377,0,0.0907,0.372,134.692,6VGgYr5O2KFcinqkt9eAym
3374,TRGXBSF128E07980B3,0.479,0.594,2,-7.823,0,0.0276,0.0734,8.55e-05,0.119,0.395,92.811,4QRj9eqaTlKAm6c7enwcTk
3375,TRREMZO128E07980AC,0.51,0.557,11,-7.859,0,0.0299,0.024,0.00142,0.162,0.456,77.318,4ezKXG3NCfjX1SdRfzWWFF
3376,TRFLXQK128E07980AE,0.427,0.852,0,-4.829,1,0.0403,0.0266,3.58e-06,0.064,0.483,81.926,5g9pS22mQ6e3EGVWSrjLYd
3377,TRQDSLP128F4277D98,0.396,0.362,0,-9.069,1,0.0291,0.579,1.14e-05,0.0885,0.116,144.858,5XG8gbTSqrwfzYGr3i7RvP
3378,TRIGXVW128E07980B0,0.384,0.306,9,-8.761,0,0.027,0.846,2.44e-06,0.101,0.0937,84.684,3eNLzULSoBdPp6wpP98HvQ
3379,TRNBLTE128E07980AA,0.454,0.733,4,-4.924,1,0.0347,0.0027,0,0.148,0.61,117.94,33NdSuIbxCIgVsSiAXqbRn
3380,TRJGXCX128E07980B2,0.284,0.755,2,-3.844,1,0.0395,0.00885,1.83e-05,0.11,0.328,161.776,77r92QwLHzq7RoZhy9iEOf
3381,TRVFJFC128E07980AF,0.363,0.537,2,-6.298,1,0.0282,0.145,4.9e-06,0.103,0.159,77.86,27FWcuioW8m7N3WOTuFqsk
3382,TRLCNUC128F4281303,0.727,0.963,1,-3.953,0,0.0714,0.00118,7.75e-05,0.137,0.54,127.984,0TWhC897HiiUOCER8qInGu
3383,TRWDNOL128E0797FFA,0.48,0.933,2,-4.309,1,0.0478,0.00773,0.0013,0.389,0.811,128.978,69XjheCdZ16YQc1E31OUEs
3384,TRCGGBR128E078C208,0.357,0.796,11,-5.96,1,0.0339,0.00234,2.67e-06,0.344,0.406,164.192,2e9Pg1OM64QlOTOUbLoX80
3385,TRCVTOG128F147DBE1,0.558,0.933,6,-4.187,1,0.0422,0.028,0.000101,0.353,0.829,119.905,7pibESWmuLKxsq91wypNwJ
3386,TRRAWKT128E0797FF5,0.447,0.452,2,-10.273,1,0.0296,0.00595,9.32e-05,0.114,0.0454,79.027,5SZcEtPtBjIZvXEuKZ3EC4
3387,TRBDYQE128E078C209,0.59,0.594,11,-7.979,0,0.0288,0.0619,6.67e-05,0.158,0.389,130.06,5SSd8zxbYL7E6QgPRQ7ToB
3388,TRQTXNR128E078C206,0.45,0.755,11,-5.029,0,0.0383,0.00169,0.00451,0.123,0.0648,103.185,3Mx6U6CpcvLj4fHYneg5RB
3389,TRQYCOH128F423C507,0.349,0.835,11,-6.248,0,0.055,0.0249,7.17e-05,0.31,0.6,84.243,2xuJJKSNGKESpfM1NuHLUe
3390,TRIXLSA128E078C20B,0.208,0.765,4,-6.115,1,0.0455,0.0114,0,0.112,0.161,103.949,1l7p7txBViocCuUh8gRgsq
3391,TRLGTVB128F147DBE9,0.492,0.105,11,-14.328,0,0.0358,0.873,0,0.0853,0.0792,114.792,6IO7qhI4BHP5o7fEV9SNKr
3392,TRLVVRE128F423C50D,0.346,0.781,11,-6.233,0,0.0365,0.000546,0,0.12,0.421,160.064,5KEmmPSksFcWXmeo8IZzdd
3393,TRJHWHV128E0797FFB,0.424,0.588,11,-6.746,0,0.0281,0.0159,8.74e-06,0.101,0.509,139.951,0V30Z9kuXHm0LvCISGzWqQ
3394,TRSBJCQ128F147DBE6,0.328,0.571,1,-7.496,0,0.0306,0.116,0.00063,0.944,0.203,157.982,2FZy4Ryx5iHH6QHUDbz2y4
3395,TRXBHLW128F423C511,0.479,0.511,11,-14.753,1,0.0835,0.306,1.63e-05,0.37,0.35,146.209,4yqEC5ADiI7kUyQZk5Y7pt
3396,TRYAOIM128F147DBEA,0.425,0.626,11,-6.869,0,0.0261,4.72e-05,0.000129,0.145,0.153,90.117,4BMpLkRz9WOgcgswSqa8Sy
3397,TRHOGMB128F1473C57,0.353,0.44,4,-7.701,0,0.0275,0.26,1.16e-05,0.123,0.325,147.54,3lWHV3fL4T1DE8BlQD0nYI
3398,TRRLWJN128F1473C54,0.171,0.507,0,-5.812,1,0.0332,0.331,8.3e-06,0.131,0.373,202.657,2BZPWgHVIA2vY1PIZFcmVT
3399,TRFLHVQ128F1473C52,0.462,0.799,0,-4.479,1,0.0385,0.0277,0,0.349,0.505,82.061,6EBC9dOodW6CUDM0wKCeC7
3400,TRNVYAG128F1473C5B,0.271,0.458,0,-11.503,1,0.0542,0.813,0.00246,0.163,0.239,76.686,0TwDqpi3t1gkqidymgacC5
3401,TRVFJWE128F1473C5A,0.215,0.652,1,-5.613,0,0.0424,0.0563,2.48e-06,0.243,0.322,162.038,1aySLv1aUc3L6E2jIxX7KR
3402,TRVONVN128F1473C59,0.269,0.625,4,-8.336,1,0.0502,0.535,0,0.0977,0.314,220.046,0ucTVsp9LSUPD5rPB2AHKN
3403,TROMFYO128F1473C56,0.194,0.473,8,-6.705,1,0.0312,0.827,0.000289,0.105,0.303,158.31,6egyT086qITA6qBYnsCaOo
3404,TRIPYJA128F1478012,0.443,0.881,2,-4.316,1,0.0363,0.000587,0,0.26,0.361,93.916,03vteAFjN5267GCpKBeN0I
3405,TRFVVNV128F93458E1,0.332,0.212,1,-12.527,1,0.0387,0.885,0,0.068,0.162,171.602,21wHsnueIvEj2J7oI05QLr
3406,TRQTZGG128F424E0A9,0.558,0.469,2,-7.276,0,0.0282,0.669,0.000981,0.107,0.355,80.122,1j5xbr7bBHsZ0HEz7GWOE7
3407,TRALILH128F4280C53,0.567,0.916,2,-2.975,1,0.0339,0.00719,0,0.336,0.922,119.99,1nrOa4JEwp07HC0YmXP1tK
3408,TRTGZXQ128F424E0AE,0.374,0.985,2,-3.142,1,0.0799,0.0859,0.00192,0.358,0.576,177.075,4l2j73prvSRtmNpoweXggx
3409,TRYWXCC128F424E0AA,0.261,0.369,9,-8.468,1,0.0333,0.432,2.09e-05,0.139,0.114,123.176,36LUtpG7Vs5ZknmwIvIYgg
3410,TRRWQFM128F92CC60F,0.574,0.607,7,-7.804,1,0.0289,0.453,0.0313,0.0975,0.353,128.29,2uMidV9vh9zHb7CxlI1ezp
3411,TRRURDB128F92CC60D,0.416,0.509,1,-10.388,0,0.031,0.684,0.387,0.118,0.36,89.938,1pU9kp6s5nNGGHXnHdZ2pH
3412,TRNOGQV128F42631DD,0.425,0.224,3,-13.392,0,0.0246,0.91,0.000601,0.136,0.229,106.887,6yVTxxJyiUzHrqka3poTuZ
3413,TRJEEJN128F42631E9,0.679,0.2,3,-14.285,0,0.0317,0.911,0.0117,0.122,0.302,119.867,0ZQQCZKXk16fOyN7u1JnKF
3414,TRJYATJ128F42631DE,0.638,0.607,2,-8.708,1,0.0235,0.332,0.695,0.151,0.716,101.812,7AUQcBGP2FLdZ29Z0HbLlJ
3415,TRSRMWA128F42631ED,0.642,0.548,2,-7.378,1,0.0285,0.669,1.45e-05,0.157,0.486,112.679,0xC8kQIZt4MY12LmKeZb8C
3416,TRXLVSZ128F42631E3,0.639,0.632,6,-6.454,1,0.0247,0.209,0.804,0.124,0.64,114.065,4YyMiAFXbxQ71g0fdbqeVF
3417,TRYFDRH128F92CC60A,0.637,0.678,6,-6.991,0,0.0278,0.154,0.526,0.121,0.615,121.97,0Xv2y4IUmfvGbKvR1xLh6v
3418,TRMYLYX128F4248260,0.616,0.478,7,-8.314,0,0.0292,0.248,0.0103,0.135,0.249,125.401,3XnG8UiEH7osGOGERhLkOm
3419,TRWOGEA128F4248263,0.559,0.531,6,-6.632,1,0.0334,0.206,0,0.116,0.512,121.399,27s0cSefcNm6dWiko6o5Ww
3420,TRRUQEA128F424826B,0.689,0.276,1,-9.012,1,0.0268,0.817,7.09e-06,0.0922,0.188,80.539,77QWSeLEVCmoLSlCwVdgIy
3421,TRQMXMX128F4248268,0.455,0.539,8,-6.811,1,0.0261,0.0754,0.000961,0.0825,0.504,71.761,41CMp8QQTobpwIg6Tdh4Ud
3422,TRQKNBN128F4248267,0.645,0.541,4,-6.899,1,0.0272,0.0704,0.000409,0.115,0.581,137.254,2uIoInLzfrRFDErQFtfVyr
3423,TRPJQVH128F424826C,0.668,0.365,1,-11.78,1,0.0234,0.479,0.00105,0.0996,0.383,98.976,7FAs0XwXCtY0SanMiSQeiV
3424,TRTUAJJ128F4248262,0.549,0.716,3,-6.511,1,0.0329,0.246,2.6e-06,0.266,0.561,84.009,1naopXybcYSD220AP2v9jN
3425,TRUGPTB128F4248266,0.483,0.717,4,-6.456,1,0.0279,0.0747,0,0.341,0.721,100.282,1dvSBbiXNGJcvE3fb3XcOy
3426,TRDSVJQ128F424826A,0.616,0.612,3,-7.818,1,0.0285,0.158,3.09e-05,0.105,0.22,100.976,4tclDXC0IYjaFz1OB8Euqm
3427,TRXSTWJ128F4248261,0.563,0.548,10,-6.897,1,0.0283,0.367,8.38e-06,0.202,0.351,115.661,1tV2cbfQDjdgQFq5fuGHPf
3428,TRWSAJE128F423A6A6,0.572,0.672,8,-7.255,1,0.0221,0.0836,0.00762,0.112,0.632,99.385,1VHGcabYbABzpEV8R4UyHY
3429,TRWWUEK128F1498A37,0.374,0.419,3,-9.902,1,0.0301,0.501,0.019,0.188,0.171,132.729,6SNL85ZHgi5FjmVsX48o9j
3430,TRJOYHL128F1498A36,0.141,0.929,2,-4.245,1,0.064,0.00336,0.000692,0.628,0.36,177.495,1E5JEBSv7Z6uhWnXUzfteV
3431,TRHZGCW128F42482A1,0.506,0.522,5,-9.859,1,0.0312,0.561,0.00982,0.96,0.2,101.722,6Z1mRWcacTlYzJr1EKg6Zj
3432,TRRGMKE128F42482A7,0.0774,0.964,9,-4.198,1,0.0936,0.00822,0.663,0.976,0.279,182.05,0KjdCNjyt4BXZwgSLOUr3B
3433,TRBGMSR128F42482AA,0.506,0.621,2,-8.302,1,0.0317,0.024,0.0677,0.177,0.54,135.047,3BvDDNltw2UFBS0o7nHMRw
3434,TRIDNFB128F42482A4,0.427,0.692,5,-5.427,1,0.0283,0.253,3.25e-06,0.966,0.343,139.658,6dlUONviA6fUjXDUz41rI9
3435,TRPJVEG128F42482A5,0.472,0.888,0,-5.051,0,0.0314,0.0346,4.44e-05,0.985,0.712,90.28,2W3H705O6vpBw3WZ4SQjf5
3436,TRSKIGL128F42482A2,0.341,0.528,7,-9.341,1,0.0383,0.593,0.00774,0.77,0.134,140.26,6GaFAb5hfDKmvCxd4kDYvw
3437,TRDLCTG128F42482A3,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,0EqtsCvcDjEz6svFsaV5HN
3438,TROGMWB128F42482A9,0.23,0.446,9,-7.546,1,0.03,0.356,0.000567,0.0895,0.346,182.435,3o2M7CLofErdy5ic24gFe2
3439,TRYJBIK128F424829E,0.609,0.646,4,-8.517,0,0.0276,0.29,0.0645,0.104,0.519,123.225,2c9HNYryZAwp8dYA0qm4Ez
3440,TRMKLSS128F4248270,0.301,0.35,1,-11.013,1,0.0321,0.404,0.0521,0.105,0.297,174.866,2k7KQNmP59SqQfUlxEFfxe
3441,TRWOELW128F4248277,0.516,0.261,11,-12.475,0,0.0307,0.779,0.00503,0.0914,0.319,123.899,2ELaXVCWDioi1VBZY2XNZi
3442,TRZNKKN128F424826F,0.603,0.579,4,-7.862,0,0.0256,0.017,0.254,0.239,0.435,83.065,59bI6atsWpDL3g8H1c60Wq
3443,TRPAZUX128F4248272,0.452,0.76,0,-6.245,1,0.0308,0.0637,1.82e-05,0.112,0.541,166.407,0EfNxK7VbgofcknJHA4FNL
3444,TRTHGFL128F4248271,0.497,0.443,7,-8.757,1,0.0254,0.12,0.0112,0.125,0.392,63.229,7evO1D5eyTcGc0AvsaHitz
3445,TRTAJVY128F424827E,0.701,0.704,9,-6.045,0,0.0265,0.295,0.000345,0.1,0.86,116.421,26jJtIjF0gqHrZV1mQIbZF
3446,TRUZBSQ128F4248274,0.35,0.298,6,-9.171,1,0.028,0.458,4.25e-05,0.191,0.37,169.816,3m1oMoE3BpnRsqX1xxB6q3
3447,TRJDVHB128F4248275,0.465,0.49,4,-8.658,0,0.0267,0.197,0.12,0.111,0.324,152.221,3s9WTV803Khh6Rgf203Wo7
3448,TRDXICQ128F424827F,0.525,0.564,9,-6.401,1,0.0282,0.0408,0.0332,0.31,0.453,147.875,4PWUVYdHU1OnEkEpvF7shw
3449,TROPZJG128F424826D,0.508,0.566,0,-5.945,1,0.0247,0.0149,0.0445,0.129,0.555,76.161,04o3c9AXKwBfe3fGfDG8Dx
3450,TROELXR128F4248273,0.526,0.412,9,-10.859,1,0.0327,0.101,0.0491,0.335,0.135,118.071,2098UfrA6DC6aXZdmWWecs
3451,TRWVLEC128F42482C0,0.324,0.489,9,-8.836,1,0.0332,0.367,0.000179,0.127,0.384,68.172,7DUU04qtYVzkwhygGPvYOU
3452,TRGJHXQ128F42482B9,0.579,0.34,4,-12.199,0,0.0359,0.787,0.000315,0.122,0.38,85.458,3GZQdTb3dkJYEkbojMsymn
3453,TRINFKQ128F42482BD,0.635,0.341,4,-10.443,1,0.0293,0.735,0.00484,0.161,0.589,134.768,023eJ0Wa0NLcLAX78sZUaT
3454,TRJWUXZ128F42482B7,0.4,0.231,5,-14.073,0,0.0372,0.867,0.0715,0.118,0.205,70.148,6egrbEsY5QGLCpn3slNGd6
3455,TRCVUUV128F42482AE,0.501,0.637,1,-7.24,0,0.0323,0.149,0.00672,0.322,0.642,118.514,3P6VrCeVPmqYL8R3nBdwFx
3456,TRASWHC128F42482B1,0.379,0.508,8,-7.577,1,0.0306,0.142,0.000351,0.0971,0.453,135.659,54NqcWLY90zwlaUOJFoP1i
3457,TRUAPIE128F42482AB,0.3,0.689,1,-6.038,1,0.0313,0.0136,0.000828,0.1,0.58,177.774,7BpQc9EFY8qj06aKcDOpki
3458,TRUTYZK128F42482B5,0.347,0.606,0,-7.741,0,0.0285,0.24,0.000576,0.13,0.279,138.869,4NLNaPIqMMrYBUrC7101gg
3459,TRLDYHH128F42482B4,0.213,0.71,2,-8.013,0,0.0432,0.00521,0.197,0.105,0.327,187.679,2GtwxnPQNj1uL3G8QSUoAN
3460,TRECTAT128F42482AF,0.565,0.53,9,-8.64,1,0.0319,0.132,0.00311,0.0963,0.496,124.556,5dxI2hCDcV4tTCHxNpo2ee
3461,TRSBTRD128F42482B2,0.595,0.54,7,-10.34,1,0.026,0.529,0.0464,0.129,0.465,97.023,4TSnXIBL47e8N5PXhivcHv
3462,TRVMITT128F42482AD,0.429,0.822,2,-6.764,1,0.0432,0.00395,0.000583,0.109,0.476,107.626,5aABtI9bsAwnDGMHUntGYJ
3463,TROZFZZ128F42482B3,0.292,0.394,2,-7.946,1,0.0287,0.229,0.00199,0.1,0.443,131.675,5L8e2K92EuSyhif3QKQUtU
3464,TRXKXVP128F42482B0,0.24,0.617,10,-5.951,1,0.0313,0.00153,0.0289,0.104,0.695,160.403,73T4BhGTXJNbwgvv9HtaZJ
3465,TRYBKCQ128F42482B6,0.417,0.528,11,-7.038,0,0.0321,0.0843,1.31e-05,0.122,0.581,131.102,5oYOwmoEN8urUrRK6TGlGI
3466,TRIJXVY128E0791998,0.432,0.296,5,-10.926,1,0.0325,0.854,2.18e-05,0.983,0.263,132.694,0HyUWgpGPhz5aLDiKN01An
3467,TRMAKGI128F92E9CE1,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,7GK2KVYH8FrTC9zehmjVMd
3468,TRMFGCK128F42B994D,0.669,0.431,10,-10.091,1,0.0511,0.502,0.0112,0.065,0.49,60.516,0ZBLLK9p8sDMqA3ByyvilU
3469,TRUWWKP128F149D9D8,0.722,0.653,7,-10.472,1,0.0544,0.265,0.000333,0.0529,0.95,125.039,3L9AJiopX4LYUjst6nXm3f
3470,TRLHSSZ128F42B9950,0.544,0.785,0,-11.229,1,0.0453,0.126,0.0124,0.0202,0.809,109.872,2HlwdpquVVaw39qh9AuXCw
3471,TRJGQCQ128E078DFBA,0.741,0.399,4,-11.207,0,0.0406,0.256,0.000359,0.0762,0.602,121.827,4i74K8KnsOQy8mC1cQ24NL
3472,TRWTSIL128E078DC79,0.644,0.634,1,-10.266,1,0.0287,0.256,1.27e-06,0.0547,0.702,99.205,6yQPjoXIv6lJ5IN9LK11mb
3473,TRIEWNB128E078DC7A,0.802,0.531,0,-11.983,1,0.0346,0.728,0,0.201,0.964,130.045,4UzQfbAHs3V4wuYrjYlsJb
3474,TRLDPKS128E078DC7F,0.641,0.505,1,-11.8,1,0.0406,0.232,0.000202,0.0558,0.63,116.537,1rsevd2ImOkE8ScS3FQ9AE
3475,TRWZMVY128F9310B97,0.711,0.582,7,-10.09,0,0.0342,0.0556,0.000532,0.034,0.592,127.447,3tD42ECBPcYdGtZajQZGRH
3476,TRBQIET128F9310B55,0.632,0.463,7,-11.874,1,0.0448,0.604,0,0.113,0.571,121.677,5MG4lxNPxe3IA6yp7KVC8F
3477,TRIAILA128F9310B4F,0.635,0.493,5,-11.53,1,0.0235,0.489,6.4e-05,0.13,0.684,105.316,5Y17vKO1JtfnxIlM4vNQT6
3478,TRPWXWS128F9310B48,0.576,0.629,9,-10.464,0,0.0444,0.5,2.44e-05,0.143,0.609,151.35,25L9wUAUbB8saQxl5oJhyY
3479,TRLBBDS128F9310B83,0.597,0.432,7,-11.371,1,0.0345,0.718,0.000448,0.095,0.278,88.441,0zDqkWsSXeS7vxXwGQcigK
3480,TRVFKQH128F9310B88,0.568,0.778,9,-9.184,0,0.0297,0.257,0.774,0.578,0.833,98.651,1AxFEcCUvVSreRckreiqpb
3481,TRXAXBZ128F9310B7C,0.829,0.508,7,-11.749,1,0.0433,0.229,0,0.0791,0.89,121.612,2odZ4P896f7a1df3ec18EN
3482,TRXJNFR128F9310B6F,0.712,0.578,2,-11.273,0,0.033,0.0464,0,0.0925,0.948,108.956,2u9jtYutIh7yuLyCeC5WtC
3483,TRRKOLH128E0793FF2,0.458,0.624,7,-11.969,1,0.0451,0.0653,0.0518,0.0655,0.691,128.95,5uZW62ei9vCVMum2TRaFDz
3484,TRQBRSP128E0793FF1,0.498,0.435,0,-13.245,1,0.028,0.317,1.7e-06,0.194,0.515,165.39,0aQpQP1ZY3ElsuQpJMogr2
3485,TRXHHVT128E0793FEE,0.6,0.626,7,-13.018,0,0.0348,0.411,0.0304,0.0692,0.882,139.457,2vuGtknAV8Algai5kqh9L7
3486,TRHEBUU128F421A06B,0.551,0.314,9,-12.588,0,0.0307,0.98,0.786,0.165,0.55,112.082,6KgXFstLYZIVyp09fpoFDK
3487,TRRNOBB128F421A072,0.448,0.499,0,-8.148,1,0.034,0.923,0.00625,0.131,0.392,84.84,6lFnqdaOwpv3ExTjyHmBuk
3488,TRUBMMO128F421A061,0.478,0.25,4,-12.636,1,0.113,0.979,0.0228,0.109,0.266,132.858,033ytIx1ZXboMPMVyICqbU
3489,TREMVEL128F421A06A,0.552,0.155,9,-20.542,0,0.0385,0.948,0.00565,0.102,0.404,130.402,1HLzsicDvuvg2d5JFbbhsU
3490,TREQUKP128F421A082,0.698,0.37,7,-7.554,0,0.043,0.909,1.25e-05,0.102,0.556,119.258,0Ybv60F6LWWp3u862OGvBT
3491,TRDVTZX128F421A073,0.607,0.113,5,-21.247,1,0.0399,0.965,0.027,0.204,0.373,85.873,3U8C4dqRmiEvOFMjXOLLwH
3492,TRFKCDU128E079178A,0.678,0.537,9,-10.61,0,0.0385,0.326,4.09e-06,0.0782,0.721,121.166,03jh3OBV72p4S9OAyty1Nb
3493,TRKLIEL128E079178C,0.551,0.419,2,-13.241,1,0.0291,0.269,0.000833,0.0779,0.281,95.72,448wV4xqx9DFewXTVgSSS8
3494,TRBPHXE128EF347C54,0.593,0.816,3,-8.827,0,0.0521,0.316,1.67e-05,0.1,0.822,111.723,3PMy27pCf15ljb4bOch4FR
3495,TRQZWAS128EF347C5D,0.636,0.684,10,-10.34,0,0.0763,0.299,0.000376,0.104,0.779,148.394,5MjqGoFBLM5MWRN8d39poO
3496,TRKYUEQ128EF347C5A,0.752,0.829,7,-6.654,0,0.03,0.321,0.0158,0.0986,0.93,119.446,43FHCsYXVQPjT07mHWsMiw
3497,TRRLXPP128E0791796,0.599,0.433,4,-11.117,0,0.0323,0.657,0,0.157,0.487,133.225,3qRcP3wwYClW7FIC6It51i
3498,TRYTQAT12903D1204C,0.625,0.539,4,-12.913,0,0.0293,0.686,0,0.309,0.72,131.625,0UCKr3kCC4iaptbcyxHLeu
3499,TRRIEYN128E07917D1,0.619,0.544,7,-9.561,0,0.0428,0.434,0.000578,0.344,0.63,119.06,4v7hr1o14pAvS390WTQH6d
3500,TRZQRNP128E07917CF,0.692,0.64,4,-11.372,0,0.0445,0.173,0.0962,0.0771,0.73,142.248,5pnlTrAT5OY8R476cndeOH
3501,TRDJQLI128E07917C7,0.649,0.478,2,-13.628,1,0.0381,0.51,0.000134,0.0915,0.571,116.179,028NYvJAD47k4iGSlpT2zy
3502,TRQUCNA128F92F15CB,0.642,0.507,5,-12.961,1,0.0543,0.577,0,0.129,0.617,120.841,3f0FlIe9LbobqcuUwRwvbo
3503,TRIBBVA128F92F15C7,0.536,0.577,0,-11.859,1,0.032,0.498,0,0.258,0.895,139.087,2FLnEevzci0hIXtIwJsqEQ
3504,TRAHAJA128F92F15C9,0.698,0.868,11,-5.491,0,0.079,0.551,2.85e-05,0.137,0.502,94.63,5H9b3BmQfMmaucShZD02rO
3505,TRNXRAD128F92F15C6,0.646,0.61,9,-12.385,1,0.032,0.491,0,0.267,0.887,126.521,43CglHtTHHH3UuWqOVY4FI
3506,TRPTVUI128F92F15CE,0.529,0.797,5,-7.184,1,0.105,0.461,1.93e-05,0.0749,0.466,99.306,1MtcPb4z255w1Fz3i9uqqD
3507,TRLDDLG128F92F15D3,0.597,0.478,3,-7.177,1,0.0264,0.883,4.74e-05,0.0996,0.434,118.189,0SjNQBk6zZ7v1UglAiEdZF
3508,TREGVOT128F92F15C8,0.497,0.774,8,-9.933,0,0.0896,0.232,6.04e-06,0.0276,0.68,108.126,77gn7EV5shrrN33GjJ13Ja
3509,TRVCAQL128F92F15D0,0.628,0.689,7,-6.338,0,0.0413,0.618,3.78e-05,0.369,0.821,105.835,0Vgs4RoxYTOJulyAWHNIqh
3510,TRVZCMZ128F92F15D2,0.651,0.3,10,-13.963,1,0.049,0.972,0.641,0.0999,0.357,129.344,3OCtxlGxRwIKkHX1sbQmWx
3511,TRUWRTA128F92CEACE,0.832,0.554,10,-8.918,1,0.0441,0.17,0.0495,0.0796,0.859,139.978,0tSetyzVMV1lSylhrYGZoS
3512,TRHUACP128F9330D0C,0.608,0.456,7,-11.8,1,0.0467,0.595,0.0251,0.198,0.664,95.637,1iT3WVxV3fEeOzZZDHnipd
3513,TROLENX128F9330D31,0.782,0.465,11,-14.313,0,0.0296,0.154,0.0275,0.0827,0.66,109.402,1jv8Gq96N8G5XG1SQ8Y04c
3514,TRKRHXN128F9330CFF,0.552,0.515,9,-11.734,0,0.0302,0.0279,4.76e-05,0.042,0.615,76.84,5GTcVfEDeMDryQuNZKyBS2
3515,TRWHDEL128F9329F9B,0.697,0.378,11,-13.104,0,0.055,0.526,0,0.0999,0.754,113.81,44OV8KUrXqYGmFbbHEq2lN
3516,TRFFQFB128F9329F6D,0.534,0.69,0,-9.644,1,0.0635,0.273,0.00501,0.654,0.763,95.905,1Ah2XT5vP7kZxS0iXuitik
3517,TRQDKAK128F9329F8D,0.731,0.683,9,-10.167,0,0.0369,0.251,1.02e-06,0.0471,0.967,119.493,2L1jMg2UvtH4xNapqNMc5R
3518,TRZTGJQ128F9329F6B,0.724,0.567,4,-9.973,0,0.0558,0.266,1.68e-06,0.0409,0.892,148.735,3XmKfy3HCQI1p64rnEJ1U6
3519,TRNEKZU128F9329F81,0.965,0.369,2,-11.059,1,0.0508,0.0643,0.00403,0.0298,0.739,119.667,12Ht0EOxXboCpbW58Wxxdf
3520,TRLSTBR128F9329F84,0.683,0.533,2,-10.253,0,0.0313,0.206,4.16e-05,0.0525,0.964,124.571,2nr6iUHCilKUfyL9CicbQE
3521,TROTEJJ128F9329F7B,0.745,0.586,0,-12.487,1,0.0359,0.457,0.000295,0.119,0.604,115.857,61AK5ICbKk20h1dFS3mXuu
3522,TRTKHEW128F425F163,0.736,0.761,8,-8.868,1,0.0777,0.663,0.000655,0.0915,0.916,140.161,4HWWKOAWWSQaUPQKRrEKWx
3523,TRIUJEC12903CBCD99,0.597,0.759,9,-3.61,1,0.107,0.728,0,0.172,0.943,121.495,7pd9Fgt2v4tvCkyX0NkMrQ
3524,TRPIMHB128E0790AD7,0.546,0.488,7,-6.549,1,0.0306,0.794,9.82e-05,0.481,0.786,94.79,2RtXfcJpEOvsJFH8t3rtaS
3525,TRYFZZT128E0790AD2,0.706,0.401,10,-9.962,0,0.0521,0.935,0.00157,0.543,0.763,110.261,0eAvTDkEwjRMdD8gdMqB18
3526,TRHLFZF128F93121FF,0.36,0.43,0,-11.433,0,0.033,0.325,5.63e-06,0.293,0.959,202.458,7BYMmERhqJIkdz4jEYobr7
3527,TRZYWZW128F931220A,0.438,0.309,7,-14.812,1,0.0262,0.702,2.52e-05,0.121,0.624,73.739,3WkFiZLAVhV2cZODt4DIRm
3528,TRRETPJ128F423424B,0.552,0.625,9,-6.356,1,0.0558,0.514,4.41e-06,0.192,0.937,123.813,6tbq6cUAjZriwfBUxK91JT
3529,TRJVQIE128F4234243,0.586,0.25,1,-12.132,1,0.152,0.519,2.06e-05,0.191,0.759,115.011,0z9G4CUtoQRu78fUKT5mvN
3530,TRHFEWU128F1467582,0.458,0.497,4,-14.293,1,0.0332,0.0305,0,0.0676,0.585,141.123,06MtCStSfQG1NQDFkHsupj
3531,TRRCAFB128F146758D,0.347,0.127,7,-21.799,1,0.0347,0.733,0,0.0712,0.0791,171.603,3LBC4esF7aTLOjSKCKaaMm
3532,TRBEOJX128F1467587,0.44,0.893,5,-13.39,1,0.0315,0.000282,0.0054,0.228,0.762,135.538,3PqWlXVT8l0DcILG9DxSeo
3533,TRQNDPJ128F1467589,0.591,0.843,9,-12.801,1,0.0271,0.00735,8.93e-05,0.224,0.923,123.631,22WRReFsb4lZ8je10YFLr1
3534,TRMAHWL128F93376C5,0.571,0.481,10,-9.55,1,0.0314,0.312,1.42e-06,0.124,0.395,112.388,6JganfrHog7WBOejPtsVL0
3535,TRNDIFX128F93376C3,0.719,0.767,2,-8.128,1,0.0995,0.00702,0.813,0.0751,0.62,95.451,5Ij23jgLQpZHt1hVATBzGa
3536,TRBEQPT128F421CB36,0.628,0.708,0,-10.826,1,0.0278,0.00982,6.06e-06,0.451,0.608,115.033,2woBxeWzFPZDtQS8xPgFKx
3537,TRPJFOH128F421CB14,0.465,0.277,3,-12.553,1,0.0403,0.396,6.86e-06,0.115,0.408,78.418,3T7GwFFnpAHa2EJ7tJNnQ8
3538,TRJQYQI128F421CAFA,0.466,0.849,4,-6.464,1,0.035,0.000278,0.0256,0.103,0.739,123.543,10F8BLUdWJEkR3H27jNS7R
3539,TRHDACV128F14633B3,0.499,0.887,2,-10.436,1,0.0619,0.0194,0.00811,0.127,0.919,190.13,15ymDaUfYQGj3R0xVSG6t5
3540,TRIJLMA128F14633B2,0.733,0.397,4,-12.549,0,0.0463,0.113,0.00141,0.0915,0.241,113.777,1YL6ilou3FCZ3tqupLo09i
